countryKey,indicator,week_start,twh_week,wow_pct,yoy_pct
EU,Physical Flow,2025-02-03,,,
EU,Physical Flow,2025-02-10,,,
EU,Physical Flow,2025-02-10,,,
EU,Physical Flow,2025-02-17,,,
EU,Physical Flow,2025-02-17,,,
EU,Physical Flow,2025-02-24,47.72499071066301,,1.5898477285218688
EU,Physical Flow,2025-02-24,95.44998142132602,1.0,1.5898477285218688
EU,Physical Flow,2025-03-03,,,
EU,Physical Flow,2025-03-03,,,
EU,Physical Flow,2025-03-10,,,
EU,Physical Flow,2025-03-10,,,
EU,Physical Flow,2025-03-17,,,
EU,Physical Flow,2025-03-17,,,
EU,Physical Flow,2025-03-24,,,
EU,Physical Flow,2025-03-24,,,
EU,Physical Flow,2025-03-31,46.291446050131,,0.2976439904346193
EU,Physical Flow,2025-03-31,92.582892100262,1.0,0.2976439904346193
EU,Physical Flow,2025-04-07,,,
EU,Physical Flow,2025-04-07,,,
EU,Physical Flow,2025-04-14,,,
EU,Physical Flow,2025-04-14,,,
EU,Physical Flow,2025-04-21,,,
EU,Physical Flow,2025-04-21,,,
EU,Physical Flow,2025-04-28,46.685126295956,,0.19914274523214703
EU,Physical Flow,2025-04-28,93.370252591912,1.0,0.19914274523214703
EU,Physical Flow,2025-05-05,,,
EU,Physical Flow,2025-05-05,,,
EU,Physical Flow,2025-05-12,,,
EU,Physical Flow,2025-05-12,,,
EU,Physical Flow,2025-05-19,,,
EU,Physical Flow,2025-05-19,,,
EU,Physical Flow,2025-05-26,23.583447490770002,,-0.0760844125179505
EU,Physical Flow,2025-05-26,47.166894981540004,1.0,-0.0760844125179505
EU,Physical Flow,2025-06-02,19.518085468802003,-0.5861910037444501,-0.1918840614509597
EU,Physical Flow,2025-06-02,39.036170937604005,1.0,-0.1918840614509597
EU,Physical Flow,2025-06-09,,,
EU,Physical Flow,2025-06-09,,,
EU,Physical Flow,2025-06-16,,,
EU,Physical Flow,2025-06-16,,,
EU,Physical Flow,2025-06-23,,,
EU,Physical Flow,2025-06-23,,,
EU,Physical Flow,2025-06-30,46.931462234268,,-0.07324047948887025
EU,Physical Flow,2025-06-30,93.862924468536,1.0,-0.07324047948887025
EU,Physical Flow,2025-07-07,,,
EU,Physical Flow,2025-07-07,,,
EU,Physical Flow,2025-07-14,,,
EU,Physical Flow,2025-07-14,,,
EU,Physical Flow,2025-07-21,,,
EU,Physical Flow,2025-07-21,,,
EU,Physical Flow,2025-07-28,42.248230757740004,,-0.1864036968058207
EU,Physical Flow,2025-07-28,84.49646151548001,1.0,-0.1864036968058207
EU,Physical Flow,2025-08-04,,,
EU,Physical Flow,2025-08-04,,,
EU,Physical Flow,2025-08-11,,,
EU,Physical Flow,2025-08-11,,,
EU,Physical Flow,2025-08-18,,,
EU,Physical Flow,2025-08-18,,,
EU,Physical Flow,2025-08-25,,,
EU,Physical Flow,2025-08-25,,,
EU,Physical Flow,2025-09-01,38.491067490909,,
EU,Physical Flow,2025-09-01,76.982134981818,1.0,
EU,Physical Flow,2025-09-08,,,
EU,Physical Flow,2025-09-08,,,
EU,Physical Flow,2025-09-15,,,
EU,Physical Flow,2025-09-15,,,
EU,Physical Flow,2025-09-22,,,
EU,Physical Flow,2025-09-22,,,
EU,Physical Flow,2025-09-29,41.442755870423,,-0.10474268128191855
EU,Physical Flow,2025-09-29,82.885511740846,1.0,-0.10474268128191855
EU,Physical Flow,2025-10-06,,,
EU,Physical Flow,2025-10-06,,,
EU,Physical Flow,2025-10-13,,,
EU,Physical Flow,2025-10-13,,,
EU,Physical Flow,2025-10-20,,,
EU,Physical Flow,2025-10-20,,,
EU,Physical Flow,2025-10-27,43.82195811293,,-0.06132934427284653
EU,Physical Flow,2025-10-27,87.64391622586,1.0,-0.06132934427284653
EU,Physical Flow,2025-11-03,,,
EU,Physical Flow,2025-11-03,,,
EU,Physical Flow,2025-11-10,,,
EU,Physical Flow,2025-11-10,,,
EU,Physical Flow,2025-11-17,,,
EU,Physical Flow,2025-11-17,,,
EU,Physical Flow,2025-11-24,,,
EU,Physical Flow,2025-11-24,,,
EU,Physical Flow,2025-12-01,60.369010130592,,2.092978060122071
EU,Physical Flow,2025-12-01,120.738020261184,1.0,2.092978060122071
EU,Physical Flow,2025-12-08,,,
EU,Physical Flow,2025-12-08,,,
EU,Physical Flow,2025-12-15,,,
EU,Physical Flow,2025-12-15,,,
EU,Physical Flow,2025-12-22,,,
EU,Physical Flow,2025-12-22,,,
EU,Physical Flow,2025-12-29,59.824687196943,,0.2747245525467721
EU,Physical Flow,2025-12-29,119.649374393886,1.0,0.2747245525467721
EU,Physical Flow,2026-01-05,,,
EU,Physical Flow,2026-01-05,,,
EU,Physical Flow,2026-01-12,,,
EU,Physical Flow,2026-01-12,,,
EU,Physical Flow,2026-01-19,,,
EU,Physical Flow,2026-01-19,,,
EU,Physical Flow,2026-01-26,29.41110714629,,-0.3038499691279546
EU,Physical Flow,2026-01-26,58.82221429258,1.0,-0.3038499691279546
EU,Physical Flow,2026-02-02,34.063407355664005,-0.42090912820395376,
EU,Physical Flow,2026-02-02,68.12681471132801,1.0,
EU,Physical Flow,2026-02-09,,,
EU,Physical Flow,2026-02-09,,,
EU,Physical Flow,2026-02-16,,,
EU,Physical Flow,2026-02-16,,,
EU,Physical Flow,2026-02-23,24.44801892874,,
EU,Physical Flow,2026-02-23,48.89603785748,1.0,
EU,Physical Flow,2026-03-02,24.04465360734,-0.5082494479936333,-0.3753186083233734
EU,Physical Flow,2026-03-02,48.08930721468,1.0,-0.3753186083233734
EU,Physical Flow,2026-03-09,,,
EU,Physical Flow,2026-03-09,,,
EU,Physical Flow,2026-03-16,,,
EU,Physical Flow,2026-03-16,,,
EU,Physical Flow,2026-03-23,,,
EU,Physical Flow,2026-03-23,,,
EU,Physical Flow,2026-03-30,51.579538823144006,,0.24459722187431687
EU,Physical Flow,2026-03-30,103.159077646288,0.9999999999999998,0.24459722187431687
EU,Physical Flow,2026-04-06,,,
EU,Physical Flow,2026-04-06,,,
EU,Physical Flow,2026-04-13,,,
EU,Physical Flow,2026-04-13,,,
EU,Physical Flow,2026-04-20,,,
EU,Physical Flow,2026-04-20,,,
FR,Allocation,2019-10-28,8.85960322,,
FR,Allocation,2019-11-04,,,
FR,Allocation,2019-11-11,,,
FR,Allocation,2019-11-18,,,
FR,Allocation,2019-11-25,6.640568958,,
FR,Allocation,2019-12-02,7.41591326,0.11675871554137385,
FR,Allocation,2019-12-09,,,
FR,Allocation,2019-12-16,,,
FR,Allocation,2019-12-23,,,
FR,Allocation,2019-12-30,13.025769623,,
FR,Allocation,2020-01-06,,,
FR,Allocation,2020-01-13,,,
FR,Allocation,2020-01-20,,,
FR,Allocation,2020-01-27,10.135058925,,
FR,Allocation,2020-02-03,,,
FR,Allocation,2020-02-10,,,
FR,Allocation,2020-02-17,,,
FR,Allocation,2020-02-24,5.738331797,,
FR,Allocation,2020-03-02,6.884387564,0.19971932741832,
FR,Allocation,2020-03-09,,,
FR,Allocation,2020-03-16,,,
FR,Allocation,2020-03-23,,,
FR,Allocation,2020-03-30,11.306874103,,
FR,Allocation,2020-04-06,,,
FR,Allocation,2020-04-13,,,
FR,Allocation,2020-04-20,,,
FR,Allocation,2020-04-27,9.48219064,,
FR,Allocation,2020-05-04,,,
FR,Allocation,2020-05-11,,,
FR,Allocation,2020-05-18,,,
FR,Allocation,2020-05-25,,,
FR,Allocation,2020-06-01,7.388594653,,
FR,Allocation,2020-06-08,,,
FR,Allocation,2020-06-15,,,
FR,Allocation,2020-06-22,,,
FR,Allocation,2020-06-29,7.080890431,,
FR,Allocation,2020-07-06,,,
FR,Allocation,2020-07-13,,,
FR,Allocation,2020-07-20,,,
FR,Allocation,2020-07-27,6.572672539,,
FR,Allocation,2020-08-03,,,
FR,Allocation,2020-08-10,,,
FR,Allocation,2020-08-17,,,
FR,Allocation,2020-08-24,,,
FR,Allocation,2020-08-31,6.001178012,,
FR,Allocation,2020-09-07,,,
FR,Allocation,2020-09-14,,,
FR,Allocation,2020-09-21,,,
FR,Allocation,2020-09-28,7.200133924,,
FR,Allocation,2020-10-05,,,
FR,Allocation,2020-10-12,,,
FR,Allocation,2020-10-19,,,
FR,Allocation,2020-10-26,3.816169181,,-0.5692618409382898
FR,Allocation,2020-11-02,3.960002375,0.037690465799084416,
FR,Allocation,2020-11-09,,,
FR,Allocation,2020-11-16,,,
FR,Allocation,2020-11-23,,,
FR,Allocation,2020-11-30,13.780542425,,0.8582394294347504
FR,Allocation,2020-12-07,,,
FR,Allocation,2020-12-14,,,
FR,Allocation,2020-12-21,,,
FR,Allocation,2020-12-28,13.12348664,,0.007501822911673228
FR,Allocation,2021-01-04,,,
FR,Allocation,2021-01-11,,,
FR,Allocation,2021-01-18,,,
FR,Allocation,2021-01-25,,,
FR,Allocation,2021-02-01,10.784293843,,
FR,Allocation,2021-02-08,,,
FR,Allocation,2021-02-15,,,
FR,Allocation,2021-02-22,,,
FR,Allocation,2021-03-01,11.109529993,,0.6137281478884504
FR,Allocation,2021-03-08,,,
FR,Allocation,2021-03-15,,,
FR,Allocation,2021-03-22,,,
FR,Allocation,2021-03-29,9.149240942,,-0.19082490362455928
FR,Allocation,2021-04-05,,,
FR,Allocation,2021-04-12,,,
FR,Allocation,2021-04-19,,,
FR,Allocation,2021-04-26,8.198539813,,-0.13537492291971054
FR,Allocation,2021-05-03,,,
FR,Allocation,2021-05-10,,,
FR,Allocation,2021-05-17,,,
FR,Allocation,2021-05-24,,,
FR,Allocation,2021-05-31,7.572838121,,0.0249361991898136
FR,Allocation,2021-06-07,,,
FR,Allocation,2021-06-14,,,
FR,Allocation,2021-06-21,,,
FR,Allocation,2021-06-28,6.518612279,,-0.07940783118721306
FR,Allocation,2021-07-05,,,
FR,Allocation,2021-07-12,,,
FR,Allocation,2021-07-19,,,
FR,Allocation,2021-07-26,3.052059159,,-0.5356441172308342
FR,Allocation,2021-08-02,3.045644959,-0.0021015975332868697,
FR,Allocation,2021-08-09,,,
FR,Allocation,2021-08-16,,,
FR,Allocation,2021-08-23,,,
FR,Allocation,2021-08-30,6.710320502,,0.11816721460053237
FR,Allocation,2021-09-06,,,
FR,Allocation,2021-09-13,,,
FR,Allocation,2021-09-20,,,
FR,Allocation,2021-09-27,7.883014615,,0.09484277628833726
FR,Allocation,2021-10-04,,,
FR,Allocation,2021-10-11,,,
FR,Allocation,2021-10-18,,,
FR,Allocation,2021-10-25,,,
FR,Allocation,2021-11-01,10.258403039,,1.5905042642809017
FR,Allocation,2021-11-08,,,
FR,Allocation,2021-11-15,,,
FR,Allocation,2021-11-22,,,
FR,Allocation,2021-11-29,15.610257555999999,,0.13277526200134315
FR,Allocation,2021-12-06,,,
FR,Allocation,2021-12-13,,,
FR,Allocation,2021-12-20,,,
FR,Allocation,2021-12-27,10.293547949,,-0.21563924044197447
FR,Allocation,2022-01-03,,,
FR,Allocation,2022-01-10,,,
FR,Allocation,2022-01-17,,,
FR,Allocation,2022-01-24,,,
FR,Allocation,2022-01-31,14.527166848,,0.34706704578802516
FR,Allocation,2022-02-07,,,
FR,Allocation,2022-02-14,,,
FR,Allocation,2022-02-21,,,
FR,Allocation,2022-02-28,14.344818569000001,,0.29121741226123166
FR,Allocation,2022-03-07,,,
FR,Allocation,2022-03-14,,,
FR,Allocation,2022-03-21,,,
FR,Allocation,2022-03-28,15.317443065,,0.674176378357749
FR,Allocation,2022-04-04,,,
FR,Allocation,2022-04-11,,,
FR,Allocation,2022-04-18,,,
FR,Allocation,2022-04-25,5.077096822,,-0.3807315768657352
FR,Allocation,2022-05-02,5.394826533,0.06258098321529304,
FR,Allocation,2022-05-09,,,
FR,Allocation,2022-05-16,,,
FR,Allocation,2022-05-23,,,
FR,Allocation,2022-05-30,8.81435714,,0.16394368916419633
FR,Allocation,2022-06-06,,,
FR,Allocation,2022-06-13,,,
FR,Allocation,2022-06-20,,,
FR,Allocation,2022-06-27,7.5049802539999995,,0.15131563786630298
FR,Allocation,2022-07-04,,,
FR,Allocation,2022-07-11,,,
FR,Allocation,2022-07-18,,,
FR,Allocation,2022-07-25,,,
FR,Allocation,2022-08-01,8.120295171,,1.6661988775166359
FR,Allocation,2022-08-08,,,
FR,Allocation,2022-08-15,,,
FR,Allocation,2022-08-22,,,
FR,Allocation,2022-08-29,7.431286684,,0.10744139296850519
FR,Allocation,2022-09-05,,,
FR,Allocation,2022-09-12,,,
FR,Allocation,2022-09-19,,,
FR,Allocation,2022-09-26,6.665692609,,-0.1544234110239563
FR,Allocation,2022-10-03,,,
FR,Allocation,2022-10-10,,,
FR,Allocation,2022-10-17,,,
FR,Allocation,2022-10-24,,,
FR,Allocation,2022-10-31,7.77383824,,-0.2421980097247376
FR,Allocation,2022-11-07,,,
FR,Allocation,2022-11-14,,,
FR,Allocation,2022-11-21,,,
FR,Allocation,2022-11-28,12.939739920000001,,-0.17107454034117142
FR,Allocation,2022-12-05,,,
FR,Allocation,2022-12-12,,,
FR,Allocation,2022-12-19,,,
FR,Allocation,2022-12-26,4.484941372,,-0.5642958682253281
FR,Allocation,2023-01-02,5.259156386,0.17262544809024982,
FR,Allocation,2023-01-09,,,
FR,Allocation,2023-01-16,,,
FR,Allocation,2023-01-23,,,
FR,Allocation,2023-01-30,12.927214053,,-0.11013522538431297
FR,Allocation,2023-02-06,,,
FR,Allocation,2023-02-13,,,
FR,Allocation,2023-02-20,,,
FR,Allocation,2023-02-27,15.010776449000002,,0.046424977548281676
FR,Allocation,2023-03-06,,,
FR,Allocation,2023-03-13,,,
FR,Allocation,2023-03-20,,,
FR,Allocation,2023-03-27,7.638901386,,-0.5012939592081977
FR,Allocation,2023-04-03,,,
FR,Allocation,2023-04-10,,,
FR,Allocation,2023-04-17,,,
FR,Allocation,2023-04-24,,,
FR,Allocation,2023-05-01,8.991688997999999,,0.666724396604431
FR,Allocation,2023-05-08,,,
FR,Allocation,2023-05-15,,,
FR,Allocation,2023-05-22,,,
FR,Allocation,2023-05-29,5.990803028,,-0.3203357961508694
FR,Allocation,2023-06-05,,,
FR,Allocation,2023-06-12,,,
FR,Allocation,2023-06-19,,,
FR,Allocation,2023-06-26,5.262955207,,-0.2987383005844747
FR,Allocation,2023-07-03,,,
FR,Allocation,2023-07-10,,,
FR,Allocation,2023-07-17,,,
FR,Allocation,2023-07-24,,,
FR,Allocation,2023-07-31,6.8726144719999995,,-0.15364967316161626
FR,Allocation,2023-08-07,,,
FR,Allocation,2023-08-14,,,
FR,Allocation,2023-08-21,,,
FR,Allocation,2023-08-28,5.080924424,,-0.31627931473300164
FR,Allocation,2023-09-04,,,
FR,Allocation,2023-09-11,,,
FR,Allocation,2023-09-18,,,
FR,Allocation,2023-09-25,2.668560446,,-0.5996574395889608
FR,Allocation,2023-10-02,3.150430859,0.18057316772505305,
FR,Allocation,2023-10-09,,,
FR,Allocation,2023-10-16,,,
FR,Allocation,2023-10-23,,,
FR,Allocation,2023-10-30,8.284339402,,0.06566912588600515
FR,Allocation,2023-11-06,,,
FR,Allocation,2023-11-13,,,
FR,Allocation,2023-11-20,,,
FR,Allocation,2023-11-27,13.364562037,,0.03283080800900673
FR,Allocation,2023-12-04,,,
FR,Allocation,2023-12-11,,,
FR,Allocation,2023-12-18,,,
FR,Allocation,2023-12-25,,,
FR,Allocation,2024-01-01,9.127674523,,0.7355776959396163
FR,Allocation,2024-01-08,,,
FR,Allocation,2024-01-15,,,
FR,Allocation,2024-01-22,,,
FR,Allocation,2024-01-29,10.665893714,,-0.17492712116693232
FR,Allocation,2024-02-05,,,
FR,Allocation,2024-02-12,,,
FR,Allocation,2024-02-19,,,
FR,Allocation,2024-02-26,9.777836606,,-0.3486122027584132
FR,Allocation,2024-03-04,,,
FR,Allocation,2024-03-11,,,
FR,Allocation,2024-03-18,,,
FR,Allocation,2024-03-25,,,
FR,Allocation,2024-04-01,8.78352625,,
FR,Allocation,2024-04-08,,,
FR,Allocation,2024-04-15,,,
FR,Allocation,2024-04-22,,,
FR,Allocation,2024-04-29,7.02526797,,-0.2186931763806984
FR,Allocation,2024-05-06,,,
FR,Allocation,2024-05-13,,,
FR,Allocation,2024-05-20,,,
FR,Allocation,2024-05-27,5.949516607,,-0.006891633860608426
FR,Allocation,2024-06-03,,,
FR,Allocation,2024-06-10,,,
FR,Allocation,2024-06-17,,,
FR,Allocation,2024-06-24,,,
FR,Allocation,2024-07-01,5.938861796,,
FR,Allocation,2024-07-08,,,
FR,Allocation,2024-07-15,,,
FR,Allocation,2024-07-22,,,
FR,Allocation,2024-07-29,6.096036782,,-0.11299596291395175
FR,Allocation,2024-08-05,,,
FR,Allocation,2024-08-12,,,
FR,Allocation,2024-08-19,,,
FR,Allocation,2024-08-26,2.940585006,,-0.421250000864016
FR,Allocation,2024-09-02,3.061693774,0.04118526339245032,
FR,Allocation,2024-09-09,,,
FR,Allocation,2024-09-16,,,
FR,Allocation,2024-09-23,,,
FR,Allocation,2024-09-30,6.555283411,,1.0807577453328898
FR,Allocation,2024-10-07,,,
FR,Allocation,2024-10-14,,,
FR,Allocation,2024-10-21,,,
FR,Allocation,2024-10-28,7.361781440000001,,-0.11136168102640465
FR,Allocation,2024-11-04,,,
FR,Allocation,2024-11-11,,,
FR,Allocation,2024-11-18,,,
FR,Allocation,2024-11-25,4.731509052,,-0.6459660227622317
FR,Allocation,2024-12-02,5.434162003,0.1485050421076528,
FR,Allocation,2024-12-09,,,
FR,Allocation,2024-12-16,,,
FR,Allocation,2024-12-23,,,
FR,Allocation,2024-12-30,10.190591061,,0.11644987289168252
FR,Allocation,2025-01-06,,,
FR,Allocation,2025-01-13,,,
FR,Allocation,2025-01-20,,,
FR,Allocation,2025-01-27,11.194804582,,0.04958898730687289
FR,Allocation,2025-02-03,,,
FR,Allocation,2025-02-10,,,
FR,Allocation,2025-02-17,,,
FR,Allocation,2025-02-24,9.713766679999999,,-0.006552566644515645
FR,Allocation,2025-03-03,,,
FR,Allocation,2025-03-10,,,
FR,Allocation,2025-03-17,,,
FR,Allocation,2025-03-24,,,
FR,Allocation,2025-03-31,9.45156661,,0.07605605550504291
FR,Allocation,2025-04-07,,,
FR,Allocation,2025-04-14,,,
FR,Allocation,2025-04-21,,,
FR,Allocation,2025-04-28,6.769595325,,-0.03639329433294203
FR,Allocation,2025-05-05,,,
FR,Allocation,2025-05-12,,,
FR,Allocation,2025-05-19,,,
FR,Allocation,2025-05-26,3.20952711,,-0.46053985188918056
FR,Allocation,2025-06-02,3.135008752,-0.02321786214792243,
FR,Allocation,2025-06-09,,,
FR,Allocation,2025-06-16,,,
FR,Allocation,2025-06-23,,,
FR,Allocation,2025-06-30,6.191697199,,0.04257304037118548
FR,Allocation,2025-07-07,,,
FR,Allocation,2025-07-14,,,
FR,Allocation,2025-07-21,,,
FR,Allocation,2025-07-28,5.88915053,,-0.033937828690745464
FR,Allocation,2025-08-04,,,
FR,Allocation,2025-08-11,,,
FR,Allocation,2025-08-18,,,
FR,Allocation,2025-08-25,,,
FR,Allocation,2025-09-01,4.726780236,,0.5438448731025833
FR,Allocation,2025-09-08,,,
FR,Allocation,2025-09-15,,,
FR,Allocation,2025-09-22,,,
FR,Allocation,2025-09-29,5.832796895,,-0.11021438291861507
FR,Allocation,2025-10-06,,,
FR,Allocation,2025-10-13,,,
FR,Allocation,2025-10-20,,,
FR,Allocation,2025-10-27,7.635847351000001,,0.03722820532417215
FR,Allocation,2025-11-03,,,
FR,Allocation,2025-11-10,,,
FR,Allocation,2025-11-17,,,
FR,Allocation,2025-11-24,,,
FR,Allocation,2025-12-01,10.980938091,,1.0207233580702657
FR,Allocation,2025-12-08,,,
FR,Allocation,2025-12-15,,,
FR,Allocation,2025-12-22,,,
FR,Allocation,2025-12-29,11.729914093,,0.15105336116283596
FR,Allocation,2026-01-05,,,
FR,Allocation,2026-01-12,,,
FR,Allocation,2026-01-19,,,
FR,Allocation,2026-01-26,4.889633044,,-0.563223010443435
FR,Allocation,2026-02-02,5.339089181,0.09192021833857678,
FR,Allocation,2026-02-09,,,
FR,Allocation,2026-02-16,,,
FR,Allocation,2026-02-23,4.366623734,,-0.5504705972616587
FR,Allocation,2026-03-02,4.638612156,0.062288037295773035,
FR,Allocation,2026-03-09,,,
FR,Allocation,2026-03-16,,,
FR,Allocation,2026-03-23,,,
FR,Allocation,2026-03-30,9.117070273,,-0.03539057077015095
FR,Physical Flow,2019-10-28,6.75445389,,
FR,Physical Flow,2019-11-04,,,
FR,Physical Flow,2019-11-11,,,
FR,Physical Flow,2019-11-18,,,
FR,Physical Flow,2019-11-25,4.537976753,,
FR,Physical Flow,2019-12-02,4.930381361,0.08647126888444001,
FR,Physical Flow,2019-12-09,,,
FR,Physical Flow,2019-12-16,,,
FR,Physical Flow,2019-12-23,,,
FR,Physical Flow,2019-12-30,9.079480014,,
FR,Physical Flow,2020-01-06,,,
FR,Physical Flow,2020-01-13,,,
FR,Physical Flow,2020-01-20,,,
FR,Physical Flow,2020-01-27,7.729379315,,
FR,Physical Flow,2020-02-03,,,
FR,Physical Flow,2020-02-10,,,
FR,Physical Flow,2020-02-17,,,
FR,Physical Flow,2020-02-24,4.23480139,,
FR,Physical Flow,2020-03-02,5.018549363,0.1850731358619866,
FR,Physical Flow,2020-03-09,,,
FR,Physical Flow,2020-03-16,,,
FR,Physical Flow,2020-03-23,,,
FR,Physical Flow,2020-03-30,8.261096929,,
FR,Physical Flow,2020-04-06,,,
FR,Physical Flow,2020-04-13,,,
FR,Physical Flow,2020-04-20,,,
FR,Physical Flow,2020-04-27,7.8567327240000004,,
FR,Physical Flow,2020-05-04,,,
FR,Physical Flow,2020-05-11,,,
FR,Physical Flow,2020-05-18,,,
FR,Physical Flow,2020-05-25,,,
FR,Physical Flow,2020-06-01,6.244557198,,
FR,Physical Flow,2020-06-08,,,
FR,Physical Flow,2020-06-15,,,
FR,Physical Flow,2020-06-22,,,
FR,Physical Flow,2020-06-29,5.737716322,,
FR,Physical Flow,2020-07-06,,,
FR,Physical Flow,2020-07-13,,,
FR,Physical Flow,2020-07-20,,,
FR,Physical Flow,2020-07-27,5.404443624,,
FR,Physical Flow,2020-08-03,,,
FR,Physical Flow,2020-08-10,,,
FR,Physical Flow,2020-08-17,,,
FR,Physical Flow,2020-08-24,,,
FR,Physical Flow,2020-08-31,4.496794092,,
FR,Physical Flow,2020-09-07,,,
FR,Physical Flow,2020-09-14,,,
FR,Physical Flow,2020-09-21,,,
FR,Physical Flow,2020-09-28,4.92129383,,
FR,Physical Flow,2020-10-05,,,
FR,Physical Flow,2020-10-12,,,
FR,Physical Flow,2020-10-19,,,
FR,Physical Flow,2020-10-26,2.824739546,,-0.5817960131192783
FR,Physical Flow,2020-11-02,2.875454392,0.01795381314776967,
FR,Physical Flow,2020-11-09,,,
FR,Physical Flow,2020-11-16,,,
FR,Physical Flow,2020-11-23,,,
FR,Physical Flow,2020-11-30,9.811854618,,0.9900802594324913
FR,Physical Flow,2020-12-07,,,
FR,Physical Flow,2020-12-14,,,
FR,Physical Flow,2020-12-21,,,
FR,Physical Flow,2020-12-28,9.239414724,,0.017614963605117273
FR,Physical Flow,2021-01-04,,,
FR,Physical Flow,2021-01-11,,,
FR,Physical Flow,2021-01-18,,,
FR,Physical Flow,2021-01-25,,,
FR,Physical Flow,2021-02-01,7.069062795,,
FR,Physical Flow,2021-02-08,,,
FR,Physical Flow,2021-02-15,,,
FR,Physical Flow,2021-02-22,,,
FR,Physical Flow,2021-03-01,7.912774628,,0.5767055488859203
FR,Physical Flow,2021-03-08,,,
FR,Physical Flow,2021-03-15,,,
FR,Physical Flow,2021-03-22,,,
FR,Physical Flow,2021-03-29,7.172559144,,-0.1317667368335511
FR,Physical Flow,2021-04-05,,,
FR,Physical Flow,2021-04-12,,,
FR,Physical Flow,2021-04-19,,,
FR,Physical Flow,2021-04-26,5.782773167,,-0.2639722680987563
FR,Physical Flow,2021-05-03,,,
FR,Physical Flow,2021-05-10,,,
FR,Physical Flow,2021-05-17,,,
FR,Physical Flow,2021-05-24,,,
FR,Physical Flow,2021-05-31,6.117585292999999,,-0.02033321194346127
FR,Physical Flow,2021-06-07,,,
FR,Physical Flow,2021-06-14,,,
FR,Physical Flow,2021-06-21,,,
FR,Physical Flow,2021-06-28,5.079563176,,-0.11470646317533295
FR,Physical Flow,2021-07-05,,,
FR,Physical Flow,2021-07-12,,,
FR,Physical Flow,2021-07-19,,,
FR,Physical Flow,2021-07-26,2.554686882,,-0.5272988193169096
FR,Physical Flow,2021-08-02,2.544369443,-0.004038631533553216,
FR,Physical Flow,2021-08-09,,,
FR,Physical Flow,2021-08-16,,,
FR,Physical Flow,2021-08-23,,,
FR,Physical Flow,2021-08-30,2.769251433,,-0.3841720620638104
FR,Physical Flow,2021-09-06,,,
FR,Physical Flow,2021-09-13,,,
FR,Physical Flow,2021-09-20,,,
FR,Physical Flow,2021-09-27,5.371430405,,0.09146712034465132
FR,Physical Flow,2021-10-04,,,
FR,Physical Flow,2021-10-11,,,
FR,Physical Flow,2021-10-18,,,
FR,Physical Flow,2021-10-25,,,
FR,Physical Flow,2021-11-01,6.869464628999999,,1.389001421170863
FR,Physical Flow,2021-11-08,,,
FR,Physical Flow,2021-11-15,,,
FR,Physical Flow,2021-11-22,,,
FR,Physical Flow,2021-11-29,11.246303056,,0.14619544355747816
FR,Physical Flow,2021-12-06,,,
FR,Physical Flow,2021-12-13,,,
FR,Physical Flow,2021-12-20,,,
FR,Physical Flow,2021-12-27,7.576076882,,-0.1800263211131078
FR,Physical Flow,2022-01-03,,,
FR,Physical Flow,2022-01-10,,,
FR,Physical Flow,2022-01-17,,,
FR,Physical Flow,2022-01-24,,,
FR,Physical Flow,2022-01-31,10.653154744,,0.5070109083675214
FR,Physical Flow,2022-02-07,,,
FR,Physical Flow,2022-02-14,,,
FR,Physical Flow,2022-02-21,,,
FR,Physical Flow,2022-02-28,9.533831339999999,,0.20486577568679354
FR,Physical Flow,2022-03-07,,,
FR,Physical Flow,2022-03-14,,,
FR,Physical Flow,2022-03-21,,,
FR,Physical Flow,2022-03-28,10.821388026,,0.508720640533487
FR,Physical Flow,2022-04-04,,,
FR,Physical Flow,2022-04-11,,,
FR,Physical Flow,2022-04-18,,,
FR,Physical Flow,2022-04-25,4.335784202,,-0.25022405742237896
FR,Physical Flow,2022-05-02,4.575705159,0.05533507799796156,
FR,Physical Flow,2022-05-09,,,
FR,Physical Flow,2022-05-16,,,
FR,Physical Flow,2022-05-23,,,
FR,Physical Flow,2022-05-30,6.174827388,,0.009356975384634092
FR,Physical Flow,2022-06-06,,,
FR,Physical Flow,2022-06-13,,,
FR,Physical Flow,2022-06-20,,,
FR,Physical Flow,2022-06-27,6.367352671,,0.253523669335302
FR,Physical Flow,2022-07-04,,,
FR,Physical Flow,2022-07-11,,,
FR,Physical Flow,2022-07-18,,,
FR,Physical Flow,2022-07-25,,,
FR,Physical Flow,2022-08-01,7.815916187999999,,2.0718480012809994
FR,Physical Flow,2022-08-08,,,
FR,Physical Flow,2022-08-15,,,
FR,Physical Flow,2022-08-22,,,
FR,Physical Flow,2022-08-29,7.509229467,,1.7116459623404663
FR,Physical Flow,2022-09-05,,,
FR,Physical Flow,2022-09-12,,,
FR,Physical Flow,2022-09-19,,,
FR,Physical Flow,2022-09-26,5.84385102,,0.08795061638707025
FR,Physical Flow,2022-10-03,,,
FR,Physical Flow,2022-10-10,,,
FR,Physical Flow,2022-10-17,,,
FR,Physical Flow,2022-10-24,,,
FR,Physical Flow,2022-10-31,6.757301141,,-0.016327835436620752
FR,Physical Flow,2022-11-07,,,
FR,Physical Flow,2022-11-14,,,
FR,Physical Flow,2022-11-21,,,
FR,Physical Flow,2022-11-28,11.072503703,,-0.015453909799031829
FR,Physical Flow,2022-12-05,,,
